source_id,module_id,title,institution,url,published_at,retrieved_at,reference_period,source_tier,evidence_status,reliability,license,local_snapshot_sha256,notes
SRC-B05-EN14511-1-DEFROST-2011,B05,EN 14511-1:2011 terms and definitions - public preview,Slovenian Institute for Standardization / CEN,https://preview.sist.si/sist-preview/33312/068233ce44e141f1bc8238714ea5528e/SIST-EN-14511-1-2012.pdf,2011-10-01,2026-09-24,EN14511 defrost accounting corroboration,P1,POL,HIGH,Public standard preview,,"Heating capacity accounts for heat removed from the indoor heat exchanger for defrosting; effective power input includes defrost power."
SRC-B05-HPKEYMARK-ANNEXA-2026,B05,Heat Pump KEYMARK Annex A KEYMARK Requirements V2,Heat Pump KEYMARK,https://www.heatpumpkeymark.com/fileadmin/user_upload/documents/2HPK_Annex_A_KEYMARK_Requirements_V2.pdf,undated,2026-09-24,current certification scheme rules,P1,POL,HIGH,Public certification scheme PDF,,"P14: EN14511-2 performance tests and EN14511-4 defrost test are part of current outdoor-air certification requirements; no product-specific event frequency inferred."
SRC-B05-VAILLANT-SPLIT-DEFROST-DESIGN-2026,B05,aroTHERM Split current defrost design guidance,Vaillant Group UK Ltd.,https://professional.vaillant.co.uk/for-installers/products/arotherm-split-heat-pump-7kw-145985.html,undated,2026-09-24,current manufacturer design guidance,P2,OBS,HIGH,Public manufacturer webpage,,"UK-specific 12-15% design output allowance recorded as context only; not transferable to Hungarian national runtime."
SRC-B05-EN14825-CDH-2022,B05,EN 14825:2022 degradation coefficient semantics,SIST / CEN via iTeh,https://standards.iteh.ai/catalog/standards/sist/0d3be441-d22e-447c-8204-e2b4b9c731f4/sist-en-14825-2022,undated,2026-09-24,2022 standard semantics,P1,POL,HIGH,Public standards catalogue/preview,,"P15: air-to-water Cd default 0.9 only when not determined by measurement; non-default certified Cdh is therefore not the no-measurement fallback."
SRC-B05-HPKEYMARK-VAILLANT-PLUS-M-2026,B05,Vaillant aroTHERM plus M current HP KEYMARK subtype,Heat Pump KEYMARK / DIN CERTCO,https://www.heatpumpkeymark.com/de/nc/ps-keymark/certificate-holders/?cHash=49e546a4d0f777aac5ca2a80652e03a6&tx_pskeymark_frontend%5Baction%5D=showSubtype&tx_pskeymark_frontend%5Bcontroller%5D=Frontend&tx_pskeymark_frontend%5Bsubtype%5D=7607,undated,2026-09-24,current certified subtype,P1,OBS,HIGH,Public certification database,,"P15 current Vaillant 011-1W0760 / TÜV Rheinland test context with EN14825 Pdh/COP/Cdh fields. Product-specific certification evidence only; not universal cycling runtime."
SRC-B05-HPKEYMARK-BOSCH-CS5800I-2026,B05,Bosch CS5800i/6800iAW 4/5/7 OR current HP KEYMARK subtype,Heat Pump KEYMARK / DIN CERTCO,https://www.heatpumpkeymark.com/de/?cHash=53c245b5daddd9d259070acb2f8a5b5a&tx_pskeymark_frontend%5Baction%5D=showSubtype&tx_pskeymark_frontend%5Bcontroller%5D=Frontend&tx_pskeymark_frontend%5Bsubtype%5D=5929&type=109126,undated,2026-09-24,current certified subtype,P1,OBS,HIGH,Public certification database,,"P16 current Bosch registration 011-1W0581 with DIN CERTCO / Fraunhofer ISE context and certified EN14825 Pdh/COP/Cdh fields. Cross-manufacturer method validation only; no market share or universal coefficient claim."
SRC-B05-UK-HEM-TP12-2026,B05,Home Energy Model HEM-TP-12 heat pump methodology,UK Department for Energy Security and Net Zero,https://assets.publishing.service.gov.uk/media/69a6cbe7723a61518b9f1395/hem-tp-12-heat-pump-methodology.pdf,2026-03-03,2026-09-24,2026 current technical method,P1,POL,HIGH,Official UK government technical publication,,"P16 method-control authority: variable-capacity heat pumps cycle below minimum continuous load ratio; minimum modulation is a separate calculation input and on/off electricity is handled by a separate method. Not Hungarian regulatory authority, not product OBS, and no direct Cdh hourly multiplier is imported."
SRC-B05-VAILLANT-PLUS-VWL85-MINMAX-2026,B05,aroTHERM plus VWL 85/6 A 230V S3 minimum/maximum heating output,Vaillant,https://www.vaillant.pt/downloads/installation-manuals/bombas-de-calor/0020297937-02-2406576.pdf,undated,2026-09-24,current manufacturer-hosted installation/maintenance manual,P2,OBS,HIGH,Public manufacturer PDF,,"P17 same-product source-native minimum/maximum heat output at A7/W35 = 3.00..9.00 kW for VWL 85/6 A 230V S3. Bounded anchor only."
SRC-B05-BOSCH-CS5800I-MODULATION-2024,B05,CS5800iAW 4 ORE-S technical planning document,Bosch Home Comfort,https://www.bosch-homecomfort.com/be/media/country_pool/knowledge/system_pointers/fr_2/pd_cs5800iaw_4_ore-s_fr.pdf,2024-09-05,2026-09-24,2024 technical planning data,P2,OBS,HIGH,Public manufacturer PDF,,"P17 same-product modulation range at A2/W35 = 1.8..4.3 kW for CS5800iAW 4 ORE-S. Bounded anchor only; no floor surface inferred."
SRC-B05-SEAI-DEAP-CDH-METHOD-2019,B05,DEAP Heat Pump Methodology proposed changes - Cdh application,Sustainable Energy Authority of Ireland,https://www.seai.ie/sites/default/files/publications/DEAP-Heat-pumps-consultation.pdf,2019-04-01,2026-09-24,Q2 2019,P1,POL,HIGH,Official public methodology consultation,,"P18: explicit EN14825-based to-water formula COPbin=COPd*CR/(Cdh*CR+(1-Cdh)); formula semantics only, not Hungarian regulatory authority or product measurement."
SRC-B05-SEAI-DEAP-HEATPUMP-2024,B05,DEAP Heat Pump Methodology 2020 version 2.1,Sustainable Energy Authority of Ireland,https://www.seai.ie/sites/default/files/publications/DEAP-Heat-pump-methodology-2020-V1.0.pdf,2024-08-01,2026-09-24,August 2024,P1,POL,HIGH,Official public methodology,,"P18 continuity control: current published 2024 guidance states it follows the Q2 2019 proposed methodology changes. Used only to corroborate method continuity."
SRC-B05-AMITIME-PAVH06-DISTRIBUTOR-RANGE-2026,B05,AMITIME heatLITE PAVH-06V1FXC A7/W35 min/max performance ranges,Hemeltron OÜ,https://en.hemeltron.ee/amitime-heatlite,undated,2026-09-24,current distributor technical page,P3,OBS,MEDIUM,Public distributor webpage,,"P19 discovery evidence only. A7/W35 capacity/input/COP ranges are co-published for exact PAVH-06V1FXC, but range endpoints are not explicitly point-paired; no minimum-capacity COP is derived."
SRC-B05-HPKEYMARK-AMITIME-PAVH06-2026,B05,Amitime PAVH-06V1FXC current HP KEYMARK subtype,Heat Pump KEYMARK / BRE,https://www.heatpumpkeymark.com/en/nc/ps-keymark/certificate-holders/?cHash=828ac1e95e4348d03bdfd53fa712afe2&tx_pskeymark_frontend%5Baction%5D=showSubtype&tx_pskeymark_frontend%5Bcontroller%5D=Frontend&tx_pskeymark_frontend%5Bsubtype%5D=3221,2024-05-10,2026-09-24,current certified subtype,P1,OBS,HIGH,Public certification database,,"P19 exact current model identity under registration 041-K027-01/01. EN14825 average-climate Cdh fields equal 0.900 and therefore remain measurement/default ambiguous under the canonical P15 rule."
SRC-B05-MITSUBISHI-PUZ-WM-MINNOMMAX-2024,B05,PUZ-WM packaged Ecodan technical sheet with Min/Nom/Max point pairs,Mitsubishi Electric Europe B.V. Italian Branch,https://climatizzazione.mitsubishielectric.it/sites/default/files/2024-07/Scheda%20Tecnica%20PUZ-WM%20-%20rev.1.pdf,2024-07-01,2026-09-24,2024 technical sheet rev.1,P2,OBS,HIGH,Public manufacturer PDF,,"P20 exact point-pair authority: PUZ-WM50VHA A7/W35 Min/Nom/Max capacity 1.80/5.00/5.60 kW; input 0.33/1.00/1.16 kW; COP 5.46/5.00/4.82."
SRC-B05-MITSUBISHI-PUZ-WM50-OPTIONAL-BS-ID-2026,B05,Ecodan R32 PUZ-WM50VHA(-BS) manufacturer product information,Mitsubishi Electric,https://library.mitsubishielectric.co.uk/pdf/download_full/4144,undated,2026-09-24,current manufacturer product sheet,P2,OBS,HIGH,Public manufacturer PDF,,"P20 model-identity corroboration only: manufacturer itself uses PUZ-WM50VHA(-BS) notation for the same outdoor-unit base identifier."
SRC-B05-HPKEYMARK-MITSUBISHI-WM50-2026,B05,Mitsubishi Ecodan Power Inverter 5-200D Packaged current HP KEYMARK subtype,Heat Pump KEYMARK / SZU,https://www.heatpumpkeymark.com/en/nc/ps-keymark/certificate-holders/?cHash=0aecf6bcedcd369e5acf7a509916b562&tx_pskeymark_frontend%5Baction%5D=showSubtype&tx_pskeymark_frontend%5Bcontroller%5D=Frontend&tx_pskeymark_frontend%5Bsubtype%5D=4300,2023-12-19,2026-09-24,current certified subtype 037-0032-20 rev.2,P1,OBS,HIGH,Public certification database,,"P20 current certification control. Outdoor-only PUZ-WM50VHA(-BS) publishes warmer-climate low-temperature Cdh(+7)=0.950 and other non-default EN14825 fields."
SRC-B05-MITSUBISHI-ECODAN-PLAN-MINFLOOR-2021,B05,Ecodan planning handbook PUZ-WM50VHA minimum/maximum heating-output table,Mitsubishi Electric,https://files.ecohandel.ch/documents/manuals/mitsubishi/Planungshandbuch_Ecodan_2021.pdf,2021-01-01,2026-09-24,2021 planning handbook,P2,OBS,HIGH,Manufacturer-authored public PDF via public mirror,,"P21: exact A2/W35 minimum 2.5 kW and A2/W45 minimum 2.5 kW for PUZ-WM50VHA. No graph digitization; bounded table values only."
SRC-B05-MITSUBISHI-SE-WM50-A7W45-2026,B05,PUZ-WM50VHA archived manufacturer product specification,Mitsubishi Electric Sweden,https://mitsubishielectric.se/produkter/villa/luft-vatten/utgangna/ecodan-package-utomhusdel/puz-wm50vha,undated,2026-09-24,current archived manufacturer page,P2,OBS,HIGH,Official manufacturer webpage,,"P21: exact A7/W45 minimum heating output 1.3 kW for PUZ-WM50VHA; specification page notes EHPT20X-YM9D combination."
SRC-B05-MITSUBISHI-DATABOOK-WM50-MIN-GRID-2020,B05,Ecodan R32 Data Book Vol.5.3 PUZ-WM50VHA(-BS) minimum heating performance grid,Mitsubishi Electric,https://library.mitsubishielectric.co.uk/pdf/download_full/4099,2020-01-01,2026-09-24,Data Book Vol.5.3 R32,P2,OBS,HIGH,Official manufacturer PDF,,"P22 exact manufacturer Min capacity/COP grid; 40 materialized points and 27 complete bilinear cells. Blank source cells are not inferred."
SRC-B05-MITSUBISHI-ERP-WM50-CDH-2026,B05,PUZ-WM50VHA(-BS) ERP product technical documentation Cdh bins,Mitsubishi Electric,https://erp.mitsubishielectric.eu/files/library/files/erpdocs/lot1/wm050xx_001_001.pdf,undated,2026-09-24,current ERP technical documentation,P2,OBS,HIGH,Official manufacturer PDF,,"P22 low-temperature average-climate Cdh exact bins: -7=0.99, +2=0.98, +7=0.95, +12=0.93; exact 0.9 fallback semantics remain explicit."
SRC-B05-DIMPLEX-LA2030CP-MIN-SURFACE-2026,B05,LA 2030CP technical product information minimum/maximum heating-output table,Glen Dimplex Deutschland GmbH,https://dimplex.atlassian.net/wiki/spaces/PRO/pages/3902636350/Technische+Produktinformationen+LA+2030CP,undated,2026-09-24,current manufacturer planning handbook page,P2,OBS,HIGH,Official manufacturer planning knowledgebase,,"P23: 15 exact source-native minimum-output points over W35/W45/W55. A-10 minimum data are unavailable and form an explicit interpolation barrier."
SRC-B05-HPKEYMARK-DIMPLEX-LA2030CP-2026,B05,Dimplex LA 2030CP current HP KEYMARK subtype,Heat Pump KEYMARK / VDE,https://www.heatpumpkeymark.com/en/?cHash=345ece1d2c6cfa3f7606958b884b4b37&tx_pskeymark_frontend%5Baction%5D=showSubtype&tx_pskeymark_frontend%5Bcontroller%5D=Frontend&tx_pskeymark_frontend%5Bsubtype%5D=6778&type=109126,2025-08-29,2026-09-24,current certified subtype 40060852,P1,OBS,HIGH,Public certification database,,"P23 current exact-model certification and non-default average-climate low-temperature Cdh bins -7=0.990,+2=0.970,+7=0.953,+12=0.912."
SRC-B05-UK-HEM-TP12-HOURLY-ONOFF-2026,B05,Home Energy Model HEM-TP-12 v3.0 hourly on/off heat-pump method,UK Department for Energy Security and Net Zero,https://assets.publishing.service.gov.uk/media/69a6cbe7723a61518b9f1395/hem-tp-12-heat-pump-methodology.pdf,2026-01-01,2026-09-25,HEM-TP-12 v3.0 HEM 1.0,P1,POL,HIGH,Official UK government technical publication,,"P24: current HEM separates EN14825 fixed test data from dwelling/timestep runtime and uses an EN15316-derived on/off transient method below minimum continuous load ratio. Cdh temperature interpolation is not imported into the hourly runtime. P27 fresh audit confirms the current document still assigns Light embedded to all wet-distribution heat pumps."
SRC-B05-UK-HEM-RUST-ONOFF-CONSTANTS-2026,B05,Current UK Home Energy Model Rust reference implementation on/off constants and emitter mapping,UK Government communitiesuk Home Energy Model project,https://github.com/communitiesuk/epb-home-energy-model/blob/5a3ac9728df712332a5625571c43d3bc10bd2bf3/src/core/heating_systems/heat_pump.rs,2026-09-18,2026-09-25,pinned current main 5a3ac9728df712332a5625571c43d3bc10bd2bf3,P1,POL,HIGH,Official public government reference implementation,,"P25: current code encodes 1370/360/120/1560 s service constants from BS EN15316-4-2 Table 13 and requires time_constant_onoff_operation as explicit positive input. Current examples use 140 s. P27 fresh audit confirms the pinned current main still implements FanCoils=360 s separately from RadiatorsUfh=1370 s."
SRC-B05-UK-SAP-CALCM01-ONOFF-DEFAULTS-2017,B05,SAP revised heat-pump performance method on/off transient defaults,BRE for UK National Calculation Methodology,https://www.ncm-pcdb.org.uk/sap/filelibrary/pdf/Calculation_Methodology/SAP_2012/CALCM-01---SAP-REVISED-HEAT-PUMP-PERFORMANCE-METHOD---V1.2.pdf,2017-09-05,2026-09-24,CALCM:01 issue 1.2,P2,POL,HIGH,Official historical UK NCM supporting document,,"P25: explicit tau_eq default 140 s and reproduced EN15316-4-2 Table 13 time characteristics 1920/1370/360/120/1560 s. Historical method/default authority only."
SRC-B05-MITSUBISHI-WM50-OUTLET-ENVELOPE-2025,B05,PUZ-WM50VHA maximum outlet-water temperature versus ambient-temperature operating envelope,Mitsubishi Electric,https://climatizzazione.mitsubishielectric.it/sites/default/files/2025-09/Guida%20Ecodan_2025_web%20%281%29.pdf,2025-09-01,2026-09-25,Ecodan practical guide 2025,P2,OBS,HIGH,Official manufacturer PDF,,"P26 classification-only source: WM50 maximum outlet-water curve is about 40 C at A-20 and reaches W55 at A-10. No intermediate numeric graph digitization."

SRC-B05-UK-PCDB-MITSUBISHI-WM50-2026,B05,UK PCDB Mitsubishi Ecodan 5.0 kW PUZ-WM50VHA public product record,BRE / UK Building Energy Performance Assessment Support Website,https://www.ncm-pcdb.org.uk/sap/pcdbdetails.jsp?id=104570&mid=020047&pid=31&type=362,2020-10-16,2026-09-25,current public PCDB record,P1,OBS,HIGH,Public assessment database,,"P28: exact public product record exists, but the public-facing fields do not expose tau_eq. No inference is made about non-public submission fields."
SRC-B05-UK-PCDB-DIMPLEX-LA2030CP-2026,B05,UK PCDB Dimplex LA 2030CP public product record,BRE / UK Building Energy Performance Assessment Support Website,https://www.ncm-pcdb.org.uk/sap/pcdbdetails.jsp?id=111303&mid=020165&pid=31&type=362,2026-02-03,2026-09-25,current public PCDB record,P1,OBS,HIGH,Public assessment database,,"P28: exact public product search/detail record exists, but the public-facing fields do not expose tau_eq. No inference is made about non-public submission fields."
SRC-B05-MITSUBISHI-WM50-FTC6-DHW-CONTROL-2026,B05,Ecodan FTC6 packaged cylinder DHW controller settings,Mitsubishi Electric,https://library.mitsubishielectric.co.uk/pdf/download_full/4254,undated,2026-09-25,current manufacturer controller manual,P2,OBS,HIGH,Public manufacturer PDF,,"P29 bounded controller authority: exact DHW max-operation/restriction and simultaneous-operation settings. Controller semantics are not performance-point evidence."
SRC-B05-MITSUBISHI-WM50-FTC6-BINDING-2026,B05,EHPT20X-MHEDW FTC6 packaged cylinder with PUZ-WM50VHA verified system binding,BRE Global / Mitsubishi Electric,https://library.mitsubishielectric.co.uk/pdf/download_full/4888,2023-08-14,2026-09-25,EPD verification issue 2023-08-14,P1,OBS,HIGH,Public verified EPD statement,,"P29 exact system binding for PUZ-WM50VHA(-BS) with EHPT20X-MHEDW FTC6 packaged cylinder."
SRC-B05-DIMPLEX-LA2030CP-WPMTOUCH-BINDING-2026,B05,LA 2030CP Quick Installation Guide with WPM Touch controller,Glen Dimplex Deutschland GmbH,https://www.dimplex.eu/sites/g/files/emiian586/files/media_import/medias/docus/17/Dimplex_LA2030CP_QIG_FD0507_EN.pdf,undated,2026-09-25,current manufacturer quick installation guide,P2,OBS,HIGH,Public manufacturer PDF,,"P29 exact product/controller binding: LA 2030CP + WPM Touch."
SRC-B05-DIMPLEX-WPMTOUCH-DHW-CONTROL-2026,B05,WPM Touch heat-pump manager operating instructions,Glen Dimplex Deutschland GmbH,https://www.dimplex.eu/sites/g/files/emiian586/files/media_import/medias/docus/15/Dimplex_WPMTouch_Bedienungsanleitung_fd0302_en.pdf,undated,2026-09-25,current manufacturer controller manual,P2,OBS,HIGH,Public manufacturer PDF,,"P29 exact controller behavior: during heating, an active DHW request deactivates the heat circulating pump and activates the DHW circulating pump. No DHW COP is inferred."
SRC-B05-DIMPLEX-LA2030CP-HIGH-TEMP-2026,B05,LA 2030CP current installation and operating instructions high-temperature operating envelope,Glen Dimplex Deutschland GmbH,https://www.dimplex.eu/sites/g/files/emiian586/files/media_import/medias/docus/18/Dimplex_LA2030CP_Montageanweisung_FD0510_EN.pdf,undated,2026-09-25,current manufacturer installation manual,P2,OBS,HIGH,Public manufacturer PDF,,"P29 operating-envelope-only authority: heating-water flow up to 70 C; no arbitrary high-temperature capacity/COP promotion."
SRC-B05-DIMPLEX-LA2030CP-HYDRAULIC-TEST-CONDITIONS-2026,B05,LA 2030CP hydraulic test conditions and heating curves,Glen Dimplex Deutschland GmbH,https://www.dimplex.eu/sites/g/files/emiian586/files/2025-09/Dimplex_LA2030CP_Montageanweisung_FD0508_EN%20%281%29.pdf,undated,2026-09-25,current manufacturer installation and operating instructions FD0508,P2,OBS,HIGH,Public manufacturer PDF,,"P30: A7/W35...30 nominal condition and 2.0 m3/h flow plus return sensing and fixed-outlet-temperature heating curves distinguish hydraulic metadata from an independently varied performance axis."
SRC-B05-MITSUBISHI-WM50-FLOW-RETURN-INSTRUMENTATION-2026,B05,Ecodan R32 5kW PUZ-WM50VHA flow/return instrumentation and nominal flow,Mitsubishi Electric,https://library.mitsubishielectric.co.uk/pdf/download_full/5333,undated,2026-09-25,current manufacturer residential heating product information,P2,OBS,HIGH,Public manufacturer PDF,,"P30: nominal flow 14 L/min and flow/return water-temperature thermistors prove observability/control only; no return/delta performance sensitivity is inferred."
SRC-B05-DIMPLEX-LA2030CP-W65-PERFORMANCE-2026,B05,LA 2030CP W65 source-native high-temperature performance table,Glen Dimplex Deutschland GmbH,https://www.dimplex.eu/sites/g/files/emiian586/files/2026-05/Projektierungshandbuch%20System%20C%C2%AE-v15-20260319_150009__EN_V2_final.pdf,2026-03-01,2026-09-25,System C planning manual Version 03/2026 technical product information LA2030CP section 3.10.4,P2,OBS,HIGH,Public manufacturer PDF,,"P32: exact W65 Qh/Pel/COP min/max table at nine outdoor temperatures. A-22 is blank; no graph digitization or interpolation is used."
SRC-B05-NIBE-S2125-MODBUS-DEFROST-2026,B05,NIBE S-Series Modbus S2125 defrost telemetry,NIBE Energy Systems,https://www.nibe.eu/download/18.42a6470a1963dded290bb1/1746538843623/Technical%20information%20Modbus%20S-Series.pdf,undated,2026-09-25,current NIBE S-Series Modbus technical information,P2,OBS,HIGH,Public manufacturer PDF,,"P33: direct S2125/F2120 telemetry exposes BT28, BT16, current compressor frequency and Defrost status 0=off/1=active/2=passive. This is event-state observability, not event-energy measurement. P34 additionally uses common NIBE measurement-register authority: pulse-energy 396/398, flow-energy 1575/1577/1583/1585 and instantaneous used power 2166. Availability is not a numeric event observation."
SRC-B05-HEATPUMPMONITOR-API-2026,B05,HeatpumpMonitor public timeseries API contract,OpenEnergyMonitor / HeatpumpMonitor.org,https://heatpumpmonitor.org/api-helper,undated,2026-09-25,current public API,P3,OBS,MEDIUM,Public technical webpage; raw data redistribution not assumed,,"P34 acquisition-route evidence. API documents public system/feed/timeseries retrieval; it does not guarantee that a direct NIBE Defrost register is exposed for system 252. P35 source-code audit pins the API semantics to HeatpumpMonitor commit a68fdc026bdfc74afe557d952f0d4d96ce76eba5: available/data operate on configured app feed keys; custom owner state feeds are not inferred public."
SRC-B05-HEATPUMPMONITOR-S2125-SILKEBORG-252-2026,B05,Public HeatpumpMonitor system 252 - 7.6kW S2125 R290 Silkeborg,OpenEnergyMonitor / system owner,https://heatpumpmonitor.org/dashboard?id=252,undated,2026-09-25,current public monitor,P3,OBS,MEDIUM,Public monitoring dashboard; raw data redistribution not assumed,,"P34 exact field-system binding and candidate heat/electric monitoring route. No raw co-timed Defrost-state + electric + thermal event series is canonicalized."
SRC-B05-OEM-S2125-SILKEBORG-DEFROST-2026,B05,NIBE ASHP and tank defrosts - S2125/S320 field observations,OpenEnergyMonitor community / system owner,https://community.openenergymonitor.org/t/nibe-ashp-and-tank-defrosts/29553,2026-01-02,2026-09-25,2025-12 to 2026 field observations,P3,OBS,MEDIUM,Public community field report; raw data redistribution not assumed,,"P34 field context: owner binds S2125/S320 to public monitoring and describes normal/tank defrost observations plus Home Assistant defrost logging. Not admitted as numeric event-energy evidence. P35: direct defrosting-mode/last-defrost logging is field-context evidence, not a raw export."
SRC-B05-HEATPUMPMONITOR-CODE-A68FDC-2026,B05,HeatpumpMonitor defrost/loss and timeseries source-code semantics,OpenEnergyMonitor,https://github.com/openenergymonitor/heatpumpmonitor.org/tree/a68fdc026bdfc74afe557d952f0d4d96ce76eba5,2026-09-22,2026-09-25,current code commit,P2,OBS,HIGH,AGPL/open-source repository; upstream terms apply,,"P35: exact code shows defrosts-and-other-heat-lost is computed from negative heat not classified as cooling; timeseries API serves configured app feeds. This is proxy semantics, not direct NIBE event identity."
SRC-B05-OEM-S2125-MODBUS-TCP-FIELD-2024,B05,Silkeborg S2125/S320 Modbus-TCP to EmonCMS field integration,OpenEnergyMonitor community / system owner,https://community.openenergymonitor.org/t/making-a-modbus-tcp-heat-pump-work-with-emonhub/26151,2024-05-17,2026-09-25,2024 field integration,P3,OBS,MEDIUM,Public community field report; raw configuration not redistributed,,"P35: owner reports internal NIBE sensors acquired through Modbus/TCP into EmonCMS. Exact direct Defrost raw export/register binding is not published in admitted material."
SRC-B05-JKJAER-EMONHUB-FORK-5B231D-2024,B05,jkjaer public emonhub fork exact tip,jkjaer / OpenEnergyMonitor,https://github.com/jkjaer/emonhub/tree/5b231d1d13b215cea891ff0abfb62a8376f2c0d3,2024-05-20,2026-09-25,current public fork tip,P3,OBS,MEDIUM,Public GitHub repository; upstream AGPL terms apply,,"P35: current public fork exposes no owner-specific commit ahead of upstream and no site register configuration. Local/private configuration may still exist."
SRC-B05-P35-HPM252-REMOTE-PROBE-2026,B05,P35 system-252 public endpoint access probe,Anonymoos-Rommel/hoszivattyu-akkumulator-orszagos-modell,https://github.com/Anonymoos-Rommel/hoszivattyu-akkumulator-orszagos-modell/actions/runs/36121168021,2026-09-25,2026-09-25,2026 hosted probe,P4,OBS,MEDIUM,Repository workflow log,,"P35: hosted probe returned HTTP 403 before system-252 metadata retrieval. This is an access-path result only; REMOTE_403 != SOURCE_ABSENCE."
SRC-B05-OEM-S2125-PUBLIC-EMONCMS-APP-2024,B05,Silkeborg S2125 public EmonCMS read-only app route,OpenEnergyMonitor community / system owner,https://community.openenergymonitor.org/t/questions-to-nibe-ashp-control-settings/26181,2024-05-23,2026-09-25,2024 owner field discussion,P3,OBS,MEDIUM,Public community field report; read-only credential intentionally not stored,,"P36: owner publicly links an exact app named NIBE_S2125. Repository does not store or republish the read credential."
SRC-B05-P36-SILKEBORG-EMONCMS-METER-PROBE-2026,B05,P36 exact Silkeborg public EmonCMS meter-series probe,Anonymoos-Rommel/hoszivattyu-akkumulator-orszagos-modell,https://github.com/Anonymoos-Rommel/hoszivattyu-akkumulator-orszagos-modell/actions/runs/36125366409,2026-09-25,2026-09-25,2026 hosted probe,P4,OBS,MEDIUM,Repository workflow log; third-party raw payload not redistributed,,"P36: redacted probe proves exact same-system 10 s electric/thermal public export and pins response digests/counts. Credential and raw third-party payload are not stored."
SRC-B05-EMONCMS-PHPFINA-NOAVG-669ACA-2025,B05,EmonCMS PHPFina fixed-interval no-averaging semantics,EmonCMS / OpenEnergyMonitor,https://github.com/emoncms/emoncms/blob/669aca74038f271e24b23238eec639d1fa185114/Modules/feed/engine/PHPFina.php,2025-08-20,2026-09-25,exact source commit,P2,OBS,HIGH,AGPL/open-source repository; upstream terms apply,,"P36: exact source states Fixed Interval No Averaging; fixed 10 s spacing is not promoted to interval-mean power authority."
SRC-B05-EMONCMS-MYHEATPUMP-KWH-52FF3D-2026,B05,MyHeatpump cumulative energy-feed and delta semantics,EmonCMS / OpenEnergyMonitor,https://github.com/emoncms/app/tree/52ff3d9ace5e81e38833be501c5290e5fdb08c16/apps/OpenEnergyMonitor/myheatpump,2026-09-24,2026-09-25,exact app commit,P2,OBS,HIGH,AGPL/open-source repository; upstream terms apply,,"P36: exact app source defines electric/thermal kWh feeds as cumulative and computes window kWh as end minus start."
SRC-B05-P36-SILKEBORG-KWH-SEMANTICS-PROBE-2026,B05,P36 exact Silkeborg cumulative-kWh semantics probe,Anonymoos-Rommel/hoszivattyu-akkumulator-orszagos-modell,https://github.com/Anonymoos-Rommel/hoszivattyu-akkumulator-orszagos-modell/actions/runs/36126579113,2026-09-25,2026-09-25,2026 hosted probe,P4,OBS,MEDIUM,Repository workflow log; third-party raw payload not redistributed,,"P36: 68 four-feed common timestamps; 42/42 negative thermal points carry negative thermal-kWh delta; no reset-like >1 kWh step in 67 audited deltas."
