record_id,weather_profile_id,station_id,timestamp_utc,outdoor_temperature_C,temperature_source_variable,instantaneous_temperature_C,relative_humidity_pct,hourly_min_temperature_C,hourly_max_temperature_C,evidence_status,source_id,retrieved_at
B05-WX-00134,B05-REF-OBS-2025-15310,15310,2025-01-06T13:00:00Z,12.9,ta,12.8,55,12.6,13,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00135,B05-REF-OBS-2025-15310,15310,2025-01-06T14:00:00Z,12.8,ta,12.8,54,12.5,12.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00136,B05-REF-OBS-2025-15310,15310,2025-01-06T15:00:00Z,12.9,ta,13,53,12.7,13,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00137,B05-REF-OBS-2025-15310,15310,2025-01-06T16:00:00Z,13,ta,12.8,53,12.8,13.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00138,B05-REF-OBS-2025-15310,15310,2025-01-06T17:00:00Z,12.5,ta,12.4,55,12.4,12.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00139,B05-REF-OBS-2025-15310,15310,2025-01-06T18:00:00Z,12.2,ta,12.1,57,12,12.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00140,B05-REF-OBS-2025-15310,15310,2025-01-06T19:00:00Z,11.9,ta,11.8,57,11.6,12.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00141,B05-REF-OBS-2025-15310,15310,2025-01-06T20:00:00Z,11.9,ta,11.8,58,11.6,12,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00142,B05-REF-OBS-2025-15310,15310,2025-01-06T21:00:00Z,11.8,ta,11.8,58,11.6,12,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00143,B05-REF-OBS-2025-15310,15310,2025-01-06T22:00:00Z,11.8,ta,11.5,61,11.4,12.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00144,B05-REF-OBS-2025-15310,15310,2025-01-06T23:00:00Z,11.4,ta,11.4,62,11.3,11.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00145,B05-REF-OBS-2025-15310,15310,2025-01-07T00:00:00Z,11.1,ta,10.6,66,10.6,11.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00146,B05-REF-OBS-2025-15310,15310,2025-01-07T01:00:00Z,10.5,ta,10.4,67,10.2,10.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00147,B05-REF-OBS-2025-15310,15310,2025-01-07T02:00:00Z,10.3,ta,10.2,67,10.1,10.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00148,B05-REF-OBS-2025-15310,15310,2025-01-07T03:00:00Z,10,ta,9.7,69,9.7,10.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00149,B05-REF-OBS-2025-15310,15310,2025-01-07T04:00:00Z,9.3,ta,9.3,71,9,9.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00150,B05-REF-OBS-2025-15310,15310,2025-01-07T05:00:00Z,9.4,ta,9.3,70,9.2,9.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00151,B05-REF-OBS-2025-15310,15310,2025-01-07T06:00:00Z,9,ta,9,71,8.6,9.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00152,B05-REF-OBS-2025-15310,15310,2025-01-07T07:00:00Z,8.9,ta,8.8,72,8.6,9.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00153,B05-REF-OBS-2025-15310,15310,2025-01-07T08:00:00Z,8.9,ta,8.4,74,8.3,9.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00154,B05-REF-OBS-2025-15310,15310,2025-01-07T09:00:00Z,8.9,ta,10.5,71,8.3,10.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00155,B05-REF-OBS-2025-15310,15310,2025-01-07T10:00:00Z,11.6,ta,12.2,66,10.6,12.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00156,B05-REF-OBS-2025-15310,15310,2025-01-07T11:00:00Z,12.3,ta,11.6,65,11.6,13.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00157,B05-REF-OBS-2025-15310,15310,2025-01-07T12:00:00Z,9.5,ta,8.1,62,8.1,11.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00158,B05-REF-OBS-2025-15310,15310,2025-01-07T13:00:00Z,7.1,ta,6.4,71,6.4,8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00159,B05-REF-OBS-2025-15310,15310,2025-01-07T14:00:00Z,5.6,ta,5.2,81,5.2,6.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00160,B05-REF-OBS-2025-15310,15310,2025-01-07T15:00:00Z,4.7,ta,4.4,84,4.4,5.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00161,B05-REF-OBS-2025-15310,15310,2025-01-07T16:00:00Z,4.4,ta,4.4,87,4.2,4.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00162,B05-REF-OBS-2025-15310,15310,2025-01-07T17:00:00Z,4.2,ta,4,87,4,4.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00163,B05-REF-OBS-2025-15310,15310,2025-01-07T18:00:00Z,3.9,ta,3.9,89,3.8,4.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00164,B05-REF-OBS-2025-15310,15310,2025-01-07T19:00:00Z,3.9,ta,3.9,91,3.8,4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00165,B05-REF-OBS-2025-15310,15310,2025-01-07T20:00:00Z,3.8,ta,3.8,93,3.8,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00166,B05-REF-OBS-2025-15310,15310,2025-01-07T21:00:00Z,3.8,ta,3.8,94,3.7,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00167,B05-REF-OBS-2025-15310,15310,2025-01-07T22:00:00Z,3.8,ta,3.8,95,3.7,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00168,B05-REF-OBS-2025-15310,15310,2025-01-07T23:00:00Z,3.8,ta,3.8,96,3.7,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00169,B05-REF-OBS-2025-15310,15310,2025-01-08T00:00:00Z,3.8,ta,3.8,95,3.8,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00170,B05-REF-OBS-2025-15310,15310,2025-01-08T01:00:00Z,3.8,ta,3.8,95,3.7,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00171,B05-REF-OBS-2025-15310,15310,2025-01-08T02:00:00Z,3.8,ta,3.8,95,3.8,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00172,B05-REF-OBS-2025-15310,15310,2025-01-08T03:00:00Z,3.8,ta,3.8,95,3.7,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00173,B05-REF-OBS-2025-15310,15310,2025-01-08T04:00:00Z,3.7,ta,3.8,95,3.7,3.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00174,B05-REF-OBS-2025-15310,15310,2025-01-08T05:00:00Z,3.8,ta,3.8,94,3.7,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00175,B05-REF-OBS-2025-15310,15310,2025-01-08T06:00:00Z,3.8,ta,3.9,90,3.8,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00176,B05-REF-OBS-2025-15310,15310,2025-01-08T07:00:00Z,4,ta,4.1,87,3.9,4.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00177,B05-REF-OBS-2025-15310,15310,2025-01-08T08:00:00Z,3.7,ta,3.6,89,3.5,4.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00178,B05-REF-OBS-2025-15310,15310,2025-01-08T09:00:00Z,4.2,ta,4.8,88,3.6,4.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00179,B05-REF-OBS-2025-15310,15310,2025-01-08T10:00:00Z,5.2,ta,5.6,84,4.8,5.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00180,B05-REF-OBS-2025-15310,15310,2025-01-08T11:00:00Z,5.6,ta,5.9,84,5.5,5.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00181,B05-REF-OBS-2025-15310,15310,2025-01-08T12:00:00Z,6,ta,6.1,80,5.8,6.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00182,B05-REF-OBS-2025-15310,15310,2025-01-08T13:00:00Z,7,ta,7.5,77,6.1,7.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00183,B05-REF-OBS-2025-15310,15310,2025-01-08T14:00:00Z,8.1,ta,8.4,75,7.5,8.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00184,B05-REF-OBS-2025-15310,15310,2025-01-08T15:00:00Z,7.9,ta,7.1,79,7.1,8.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00185,B05-REF-OBS-2025-15310,15310,2025-01-08T16:00:00Z,6.6,ta,6.3,81,6.3,7.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00186,B05-REF-OBS-2025-15310,15310,2025-01-08T17:00:00Z,5.8,ta,5.2,86,5.2,6.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00187,B05-REF-OBS-2025-15310,15310,2025-01-08T18:00:00Z,4.8,ta,4.6,89,4.4,5.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00188,B05-REF-OBS-2025-15310,15310,2025-01-08T19:00:00Z,4.5,ta,4.4,86,4.4,4.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00189,B05-REF-OBS-2025-15310,15310,2025-01-08T20:00:00Z,4,ta,3.8,88,3.6,4.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00190,B05-REF-OBS-2025-15310,15310,2025-01-08T21:00:00Z,4.2,ta,3.9,88,3.8,4.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00191,B05-REF-OBS-2025-15310,15310,2025-01-08T22:00:00Z,3.6,ta,3.8,90,3.3,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00192,B05-REF-OBS-2025-15310,15310,2025-01-08T23:00:00Z,3.7,ta,3.5,90,3.5,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00193,B05-REF-OBS-2025-15310,15310,2025-01-09T00:00:00Z,3.6,ta,3.6,91,3.4,3.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00194,B05-REF-OBS-2025-15310,15310,2025-01-09T01:00:00Z,3.8,ta,3.7,89,3.5,4.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00195,B05-REF-OBS-2025-15310,15310,2025-01-09T02:00:00Z,4.1,ta,3.9,88,3.7,4.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00196,B05-REF-OBS-2025-15310,15310,2025-01-09T03:00:00Z,4,ta,4.1,89,3.8,4.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00197,B05-REF-OBS-2025-15310,15310,2025-01-09T04:00:00Z,5.6,ta,6.7,83,4,6.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00198,B05-REF-OBS-2025-15310,15310,2025-01-09T05:00:00Z,7.3,ta,6.2,83,6.2,8.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00199,B05-REF-OBS-2025-15310,15310,2025-01-09T06:00:00Z,6.1,ta,7.5,79,5.3,7.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00200,B05-REF-OBS-2025-15310,15310,2025-01-09T07:00:00Z,8.6,ta,10.4,73,6.5,10.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00201,B05-REF-OBS-2025-15310,15310,2025-01-09T08:00:00Z,10.1,ta,9.2,78,9,10.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00202,B05-REF-OBS-2025-15310,15310,2025-01-09T09:00:00Z,10.3,ta,10.8,75,9.2,10.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00203,B05-REF-OBS-2025-15310,15310,2025-01-09T10:00:00Z,11.7,ta,12.2,70,10.6,12.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00204,B05-REF-OBS-2025-15310,15310,2025-01-09T11:00:00Z,12.1,ta,12.1,70,12,12.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00205,B05-REF-OBS-2025-15310,15310,2025-01-09T12:00:00Z,12.1,ta,12.1,70,12,12.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00206,B05-REF-OBS-2025-15310,15310,2025-01-09T13:00:00Z,12,ta,11.6,73,11.6,12.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00207,B05-REF-OBS-2025-15310,15310,2025-01-09T14:00:00Z,11.4,ta,11.2,73,11.2,11.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00208,B05-REF-OBS-2025-15310,15310,2025-01-09T15:00:00Z,11.5,ta,11.4,70,11.3,11.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00209,B05-REF-OBS-2025-15310,15310,2025-01-09T16:00:00Z,11.3,ta,11,70,11,11.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00210,B05-REF-OBS-2025-15310,15310,2025-01-09T17:00:00Z,10.9,ta,10.8,70,10.7,11.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00211,B05-REF-OBS-2025-15310,15310,2025-01-09T18:00:00Z,11,ta,11,69,10.9,11.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00212,B05-REF-OBS-2025-15310,15310,2025-01-09T19:00:00Z,10.9,ta,10.9,70,10.6,11.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00213,B05-REF-OBS-2025-15310,15310,2025-01-09T20:00:00Z,10.6,ta,10.4,71,10.3,10.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00214,B05-REF-OBS-2025-15310,15310,2025-01-09T21:00:00Z,10.2,ta,10.2,73,10,10.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00215,B05-REF-OBS-2025-15310,15310,2025-01-09T22:00:00Z,9.9,ta,9.6,76,9.6,10.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00216,B05-REF-OBS-2025-15310,15310,2025-01-09T23:00:00Z,9.4,ta,8.6,80,8.6,9.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00217,B05-REF-OBS-2025-15310,15310,2025-01-10T00:00:00Z,9.3,ta,9.2,78,8.4,10.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00218,B05-REF-OBS-2025-15310,15310,2025-01-10T01:00:00Z,8.5,ta,8.3,62,8,9.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00219,B05-REF-OBS-2025-15310,15310,2025-01-10T02:00:00Z,8.2,ta,7.8,41,7.6,8.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00220,B05-REF-OBS-2025-15310,15310,2025-01-10T03:00:00Z,6.5,ta,5.3,51,5.3,7.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00221,B05-REF-OBS-2025-15310,15310,2025-01-10T04:00:00Z,4.8,ta,4.1,57,4.1,5.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00222,B05-REF-OBS-2025-15310,15310,2025-01-10T05:00:00Z,3.7,ta,3.4,62,2.9,4.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00223,B05-REF-OBS-2025-15310,15310,2025-01-10T06:00:00Z,3.4,ta,3.7,53,3.1,3.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00224,B05-REF-OBS-2025-15310,15310,2025-01-10T07:00:00Z,3.7,ta,3.8,48,3.5,3.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00225,B05-REF-OBS-2025-15310,15310,2025-01-10T08:00:00Z,4,ta,4.2,40,3.8,4.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00226,B05-REF-OBS-2025-15310,15310,2025-01-10T09:00:00Z,3.9,ta,3.9,42,3.8,4.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00227,B05-REF-OBS-2025-15310,15310,2025-01-10T10:00:00Z,4,ta,4.2,41,3.8,4.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00228,B05-REF-OBS-2025-15310,15310,2025-01-10T11:00:00Z,4.4,ta,4.6,42,4.2,4.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00229,B05-REF-OBS-2025-15310,15310,2025-01-10T12:00:00Z,5,ta,5.7,40,4.4,5.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00230,B05-REF-OBS-2025-15310,15310,2025-01-10T13:00:00Z,5.6,ta,5.5,55,5.4,5.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00231,B05-REF-OBS-2025-15310,15310,2025-01-10T14:00:00Z,5.5,ta,5.4,52,5.4,5.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00232,B05-REF-OBS-2025-15310,15310,2025-01-10T15:00:00Z,4.9,ta,4,69,4,5.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00233,B05-REF-OBS-2025-15310,15310,2025-01-10T16:00:00Z,2.8,ta,1.9,76,1.9,4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00234,B05-REF-OBS-2025-15310,15310,2025-01-10T17:00:00Z,1.2,ta,1.3,81,0.9,1.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00235,B05-REF-OBS-2025-15310,15310,2025-01-10T18:00:00Z,0.5,ta,0.1,86,0.1,1.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00236,B05-REF-OBS-2025-15310,15310,2025-01-10T19:00:00Z,-0.4,ta,-0.7,89,-0.8,0.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00237,B05-REF-OBS-2025-15310,15310,2025-01-10T20:00:00Z,-0.9,ta,-1.2,89,-1.2,-0.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00238,B05-REF-OBS-2025-15310,15310,2025-01-10T21:00:00Z,-1.7,ta,-2.1,90,-2.1,-1.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00239,B05-REF-OBS-2025-15310,15310,2025-01-10T22:00:00Z,-2.3,ta,-2.4,90,-2.6,-2.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00240,B05-REF-OBS-2025-15310,15310,2025-01-10T23:00:00Z,-2.9,ta,-3.3,90,-3.3,-2.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00241,B05-REF-OBS-2025-15310,15310,2025-01-11T00:00:00Z,-3.4,ta,-3.5,90,-3.6,-3.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00242,B05-REF-OBS-2025-15310,15310,2025-01-11T01:00:00Z,-3.6,ta,-4,88,-4,-3.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00243,B05-REF-OBS-2025-15310,15310,2025-01-11T02:00:00Z,-4,ta,-4,82,-4.2,-3.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00244,B05-REF-OBS-2025-15310,15310,2025-01-11T03:00:00Z,-4.6,ta,-4.8,83,-4.8,-4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00245,B05-REF-OBS-2025-15310,15310,2025-01-11T04:00:00Z,-5,ta,-5.1,83,-5.2,-4.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00246,B05-REF-OBS-2025-15310,15310,2025-01-11T05:00:00Z,-5.4,ta,-5.5,84,-5.7,-5.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00247,B05-REF-OBS-2025-15310,15310,2025-01-11T06:00:00Z,-6,ta,-6.2,84,-6.2,-5.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00248,B05-REF-OBS-2025-15310,15310,2025-01-11T07:00:00Z,-6,ta,-6.1,83,-6.2,-5.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00249,B05-REF-OBS-2025-15310,15310,2025-01-11T08:00:00Z,-5.1,ta,-3.8,77,-6.1,-3.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00250,B05-REF-OBS-2025-15310,15310,2025-01-11T09:00:00Z,-2.1,ta,0.1,68,-3.8,0.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00251,B05-REF-OBS-2025-15310,15310,2025-01-11T10:00:00Z,0.9,ta,1.5,63,0,1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00252,B05-REF-OBS-2025-15310,15310,2025-01-11T11:00:00Z,2.9,ta,4.1,46,1.6,4.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00253,B05-REF-OBS-2025-15310,15310,2025-01-11T12:00:00Z,3.7,ta,3.7,51,3.4,4.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00254,B05-REF-OBS-2025-15310,15310,2025-01-11T13:00:00Z,3.7,ta,3.6,48,3.3,3.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00255,B05-REF-OBS-2025-15310,15310,2025-01-11T14:00:00Z,4.6,ta,4.7,41,3.8,4.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00256,B05-REF-OBS-2025-15310,15310,2025-01-11T15:00:00Z,4.3,ta,3.6,43,3.5,4.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00257,B05-REF-OBS-2025-15310,15310,2025-01-11T16:00:00Z,3,ta,2.5,46,2.5,3.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00258,B05-REF-OBS-2025-15310,15310,2025-01-11T17:00:00Z,1.6,ta,0.9,53,0.9,2.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00259,B05-REF-OBS-2025-15310,15310,2025-01-11T18:00:00Z,0.6,ta,0.4,49,0,1.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00260,B05-REF-OBS-2025-15310,15310,2025-01-11T19:00:00Z,-0.4,ta,-0.8,60,-1.2,0.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00261,B05-REF-OBS-2025-15310,15310,2025-01-11T20:00:00Z,-1.5,ta,-2.5,68,-2.6,-0.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00262,B05-REF-OBS-2025-15310,15310,2025-01-11T21:00:00Z,-2.3,ta,-2.2,63,-2.6,-1.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00263,B05-REF-OBS-2025-15310,15310,2025-01-11T22:00:00Z,-2.4,ta,-3.1,66,-3.1,-1.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00264,B05-REF-OBS-2025-15310,15310,2025-01-11T23:00:00Z,-2.2,ta,-0.9,52,-3.2,-0.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00265,B05-REF-OBS-2025-15310,15310,2025-01-12T00:00:00Z,-2,ta,-2.6,62,-2.7,-0.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00266,B05-REF-OBS-2025-15310,15310,2025-01-12T01:00:00Z,-2,ta,-1.8,61,-2.7,-1.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00267,B05-REF-OBS-2025-15310,15310,2025-01-12T02:00:00Z,-2,ta,-2.1,60,-2.2,-1.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00268,B05-REF-OBS-2025-15310,15310,2025-01-12T03:00:00Z,-2,ta,-2.7,64,-2.8,-1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-00269,B05-REF-OBS-2025-15310,15310,2025-01-12T04:00:00Z,-3,ta,-3.3,67,-3.4,-2.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
