cell_id,projection_id,source_id,dataset_id,dataflow_id,source_version,reference_year,county_code,county_name_hu,settlement_type_code,settlement_type_name_hu,occupancy_code,construction_period_code,construction_period_name_hu,wall_material_code,wall_material_name_hu,floor_area_code,floor_area_name_hu,comfort_code,comfort_name_hu,heating_mode_code,heating_mode_name_hu,heating_fuel_code,heating_fuel_name_hu,combined_heating_fuel_code,combined_heating_fuel_name_hu,heat_pump_code,heat_pump_name_hu,dwelling_count,ksh_observation_status,evidence_status,availability_status,frequency_band,query_id,retrieved_at
WBLCELL-B02-ENV-000056,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL5,"Vályog, sár falazat",SQM_GE120,120 m² vagy nagyobb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,13,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000057,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL5,"Vályog, sár falazat",SQM_GE120,120 m² vagy nagyobb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000058,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL5,"Vályog, sár falazat",SQM_LT30,30 m²-nél kisebb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,6,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000059,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL5,"Vályog, sár falazat",SQM_LT30,30 m²-nél kisebb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,25,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000060,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL5,"Vályog, sár falazat",SQM_LT30,30 m²-nél kisebb,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,7,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000061,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL5,"Vályog, sár falazat",SQM_LT30,30 m²-nél kisebb,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,5,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000062,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL5,"Vályog, sár falazat",SQM_LT30,30 m²-nél kisebb,COMF5,Szükség- vagy egyéb lakás,TOTAL,Összesen,TOTAL,Összesen,,,,,11,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000063,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM100-119,100–119 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,44,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000064,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM100-119,100–119 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,6,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000065,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM30-39,30–39 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,48,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000066,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM30-39,30–39 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,52,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000067,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM30-39,30–39 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,3,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000068,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM30-39,30–39 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000069,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM30-39,30–39 m²,COMF5,Szükség- vagy egyéb lakás,TOTAL,Összesen,TOTAL,Összesen,,,,,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000070,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM40-49,40–49 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,72,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000071,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM40-49,40–49 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,61,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000072,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM40-49,40–49 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,3,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000073,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM40-49,40–49 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,2,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000074,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM50-59,50–59 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,63,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000075,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM50-59,50–59 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,36,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000076,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM50-59,50–59 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000077,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM60-79,60–79 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,161,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000078,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM60-79,60–79 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,52,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000079,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM60-79,60–79 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000080,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM60-79,60–79 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000081,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM80-99,80–99 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,119,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000082,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM80-99,80–99 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,34,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000083,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM_GE120,120 m² vagy nagyobb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,48,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000084,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM_GE120,120 m² vagy nagyobb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,5,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000085,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM_LT30,30 m²-nél kisebb,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,17,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000086,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM_LT30,30 m²-nél kisebb,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,46,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000087,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM_LT30,30 m²-nél kisebb,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,2,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000088,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM_LT30,30 m²-nél kisebb,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,2,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000089,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1919-1945,1919–1945 között épült,WALL6,Egyéb falazat,SQM_LT30,30 m²-nél kisebb,COMF5,Szükség- vagy egyéb lakás,TOTAL,Összesen,TOTAL,Összesen,,,,,9,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000090,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM100-119,100–119 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,2630,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000091,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM100-119,100–119 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,317,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000092,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM100-119,100–119 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000093,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM100-119,100–119 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,3,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000094,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM30-39,30–39 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,4224,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000095,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM30-39,30–39 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,6708,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000096,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM30-39,30–39 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,213,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000097,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM30-39,30–39 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,17,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000098,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM30-39,30–39 m²,COMF5,Szükség- vagy egyéb lakás,TOTAL,Összesen,TOTAL,Összesen,,,,,32,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000099,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM40-49,40–49 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,5468,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000100,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM40-49,40–49 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,4269,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000101,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM40-49,40–49 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,79,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000102,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM40-49,40–49 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,14,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000103,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM50-59,50–59 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,7865,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000104,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM50-59,50–59 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,3929,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000105,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM50-59,50–59 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,35,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000106,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM50-59,50–59 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,5,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000107,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM60-79,60–79 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,8550,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000108,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM60-79,60–79 m²,COMF2,Komfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,2552,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000109,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM60-79,60–79 m²,COMF3,Félkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,18,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000110,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM60-79,60–79 m²,COMF4,Komfort nélküli,TOTAL,Összesen,TOTAL,Összesen,,,,,15,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-ENV-HU110,2026-08-12
WBLCELL-B02-ENV-000111,WBL011_ENVELOPE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL011,WBL011,V67,2022,HU110,Budapest,FV,Főváros,DW_OC,Y1946-1960,1946–1960 között épült,WALL1,"Tégla, kő, kézi falazóelem",SQM80-99,80–99 m²,COMF1,Összkomfortos,TOTAL,Összesen,TOTAL,Összesen,,,,,5375,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-ENV-HU110,2026-08-12
